id,date,cluster,round_number,state,started_at,completed_at,paused_duration_seconds
oper_pom_20260515_0001,2026-05-15,oper,1,COMPLETE,08:00,08:50,72
oper_pom_20260515_0002,2026-05-15,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260515_0003,2026-05-15,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260515_0004,2026-05-15,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260515_0005,2026-05-15,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260515_0006,2026-05-15,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260515_0007,2026-05-15,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260515_0008,2026-05-15,oper,8,COMPLETE,15:00,15:50,25
oper_pom_20260515_0009,2026-05-15,oper,9,COMPLETE,16:00,16:50,0
oper_pom_20260515_0010,2026-05-15,oper,10,COMPLETE,17:00,17:50,0
oper_pom_20260515_0011,2026-05-15,oper,11,COMPLETE,18:00,18:50,0
oper_pom_20260516_0001,2026-05-16,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260516_0002,2026-05-16,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260516_0003,2026-05-16,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260516_0004,2026-05-16,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260516_0005,2026-05-16,oper,5,INTERRUPTED,12:00,12:50,50
oper_pom_20260516_0006,2026-05-16,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260516_0007,2026-05-16,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260516_0008,2026-05-16,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260516_0009,2026-05-16,oper,9,COMPLETE,16:00,16:50,0
oper_pom_20260516_0010,2026-05-16,oper,10,COMPLETE,17:00,17:50,0
oper_pom_20260516_0011,2026-05-16,oper,11,COMPLETE,18:00,18:50,40
oper_pom_20260517_0001,2026-05-17,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260517_0002,2026-05-17,oper,2,COMPLETE,09:00,09:50,107
oper_pom_20260517_0003,2026-05-17,oper,3,INTERRUPTED,10:00,10:50,0
oper_pom_20260517_0004,2026-05-17,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260517_0005,2026-05-17,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260517_0006,2026-05-17,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260517_0007,2026-05-17,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260517_0008,2026-05-17,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260518_0001,2026-05-18,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260518_0002,2026-05-18,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260518_0003,2026-05-18,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260518_0004,2026-05-18,oper,4,COMPLETE,11:00,11:50,40
oper_pom_20260518_0005,2026-05-18,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260518_0006,2026-05-18,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260518_0007,2026-05-18,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260518_0008,2026-05-18,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260519_0001,2026-05-19,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260519_0002,2026-05-19,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260519_0003,2026-05-19,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260519_0004,2026-05-19,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260519_0005,2026-05-19,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260519_0006,2026-05-19,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260519_0007,2026-05-19,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260519_0008,2026-05-19,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260519_0009,2026-05-19,oper,9,COMPLETE,16:00,16:50,0
oper_pom_20260519_0010,2026-05-19,oper,10,COMPLETE,17:00,17:50,0
oper_pom_20260519_0011,2026-05-19,oper,11,COMPLETE,18:00,18:50,0
oper_pom_20260520_0001,2026-05-20,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260520_0002,2026-05-20,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260520_0003,2026-05-20,oper,3,COMPLETE,10:00,10:50,118
oper_pom_20260520_0004,2026-05-20,oper,4,COMPLETE,11:00,11:50,75
oper_pom_20260520_0005,2026-05-20,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260520_0006,2026-05-20,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260520_0007,2026-05-20,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260520_0008,2026-05-20,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260520_0009,2026-05-20,oper,9,COMPLETE,16:00,16:50,0
oper_pom_20260520_0010,2026-05-20,oper,10,COMPLETE,17:00,17:50,0
oper_pom_20260521_0001,2026-05-21,oper,1,COMPLETE,08:00,08:50,14
oper_pom_20260521_0002,2026-05-21,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260521_0003,2026-05-21,oper,3,COMPLETE,10:00,10:50,44
oper_pom_20260522_0001,2026-05-22,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260522_0002,2026-05-22,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260522_0003,2026-05-22,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260522_0004,2026-05-22,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260522_0005,2026-05-22,oper,5,COMPLETE,12:00,12:50,39
oper_pom_20260522_0006,2026-05-22,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260522_0007,2026-05-22,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260522_0008,2026-05-22,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260522_0009,2026-05-22,oper,9,COMPLETE,16:00,16:50,88
oper_pom_20260522_0010,2026-05-22,oper,10,COMPLETE,17:00,17:50,84
oper_pom_20260522_0011,2026-05-22,oper,11,COMPLETE,18:00,18:50,0
oper_pom_20260523_0001,2026-05-23,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260523_0002,2026-05-23,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260523_0003,2026-05-23,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260523_0004,2026-05-23,oper,4,INTERRUPTED,11:00,11:50,0
oper_pom_20260523_0005,2026-05-23,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260523_0006,2026-05-23,oper,6,INTERRUPTED,13:00,13:50,0
oper_pom_20260523_0007,2026-05-23,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260523_0008,2026-05-23,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260523_0009,2026-05-23,oper,9,INTERRUPTED,16:00,16:50,0
oper_pom_20260523_0010,2026-05-23,oper,10,COMPLETE,17:00,17:50,0
oper_pom_20260523_0011,2026-05-23,oper,11,COMPLETE,18:00,18:50,0
oper_pom_20260524_0001,2026-05-24,oper,1,COMPLETE,08:00,08:50,44
oper_pom_20260524_0002,2026-05-24,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260524_0003,2026-05-24,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260524_0004,2026-05-24,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260524_0005,2026-05-24,oper,5,INTERRUPTED,12:00,12:50,0
oper_pom_20260524_0006,2026-05-24,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260524_0007,2026-05-24,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260524_0008,2026-05-24,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260525_0001,2026-05-25,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260525_0002,2026-05-25,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260525_0003,2026-05-25,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260525_0004,2026-05-25,oper,4,INTERRUPTED,11:00,11:50,0
oper_pom_20260525_0005,2026-05-25,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260525_0006,2026-05-25,oper,6,COMPLETE,13:00,13:50,84
oper_pom_20260525_0007,2026-05-25,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260525_0008,2026-05-25,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260526_0001,2026-05-26,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260526_0002,2026-05-26,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260526_0003,2026-05-26,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260526_0004,2026-05-26,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260526_0005,2026-05-26,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260526_0006,2026-05-26,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260526_0007,2026-05-26,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260526_0008,2026-05-26,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260526_0009,2026-05-26,oper,9,INTERRUPTED,16:00,16:50,0
oper_pom_20260526_0010,2026-05-26,oper,10,INTERRUPTED,17:00,17:50,0
oper_pom_20260526_0011,2026-05-26,oper,11,COMPLETE,18:00,18:50,0
oper_pom_20260527_0001,2026-05-27,oper,1,INTERRUPTED,08:00,08:50,0
oper_pom_20260527_0002,2026-05-27,oper,2,INTERRUPTED,09:00,09:50,0
oper_pom_20260527_0003,2026-05-27,oper,3,INTERRUPTED,10:00,10:50,0
oper_pom_20260527_0004,2026-05-27,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260527_0005,2026-05-27,oper,5,INTERRUPTED,12:00,12:50,0
oper_pom_20260527_0006,2026-05-27,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260527_0007,2026-05-27,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260527_0008,2026-05-27,oper,8,COMPLETE,15:00,15:50,71
oper_pom_20260527_0009,2026-05-27,oper,9,COMPLETE,16:00,16:50,0
oper_pom_20260527_0010,2026-05-27,oper,10,COMPLETE,17:00,17:50,0
oper_pom_20260527_0011,2026-05-27,oper,11,COMPLETE,18:00,18:50,0
oper_pom_20260528_0001,2026-05-28,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260528_0002,2026-05-28,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260528_0003,2026-05-28,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260528_0004,2026-05-28,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260528_0005,2026-05-28,oper,5,COMPLETE,12:00,12:50,93
oper_pom_20260528_0006,2026-05-28,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260528_0007,2026-05-28,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260528_0008,2026-05-28,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260528_0009,2026-05-28,oper,9,COMPLETE,16:00,16:50,0
oper_pom_20260528_0010,2026-05-28,oper,10,COMPLETE,17:00,17:50,0
oper_pom_20260528_0011,2026-05-28,oper,11,COMPLETE,18:00,18:50,0
oper_pom_20260529_0001,2026-05-29,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260529_0002,2026-05-29,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260529_0003,2026-05-29,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260529_0004,2026-05-29,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260529_0005,2026-05-29,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260529_0006,2026-05-29,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260529_0007,2026-05-29,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260530_0001,2026-05-30,oper,1,COMPLETE,08:00,08:50,86
oper_pom_20260530_0002,2026-05-30,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260530_0003,2026-05-30,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260530_0004,2026-05-30,oper,4,COMPLETE,11:00,11:50,2
oper_pom_20260530_0005,2026-05-30,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260530_0006,2026-05-30,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260530_0007,2026-05-30,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260530_0008,2026-05-30,oper,8,COMPLETE,15:00,15:50,79
oper_pom_20260530_0009,2026-05-30,oper,9,COMPLETE,16:00,16:50,119
oper_pom_20260530_0010,2026-05-30,oper,10,COMPLETE,17:00,17:50,7
oper_pom_20260530_0011,2026-05-30,oper,11,COMPLETE,18:00,18:50,95
oper_pom_20260531_0001,2026-05-31,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260531_0002,2026-05-31,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260531_0003,2026-05-31,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260531_0004,2026-05-31,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260531_0005,2026-05-31,oper,5,COMPLETE,12:00,12:50,70
oper_pom_20260531_0006,2026-05-31,oper,6,INTERRUPTED,13:00,13:50,0
oper_pom_20260531_0007,2026-05-31,oper,7,COMPLETE,14:00,14:50,47
oper_pom_20260531_0008,2026-05-31,oper,8,COMPLETE,15:00,15:50,68
oper_pom_20260601_0001,2026-06-01,oper,1,INTERRUPTED,08:00,08:50,0
oper_pom_20260601_0002,2026-06-01,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260601_0003,2026-06-01,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260601_0004,2026-06-01,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260601_0005,2026-06-01,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260601_0006,2026-06-01,oper,6,COMPLETE,13:00,13:50,90
oper_pom_20260601_0007,2026-06-01,oper,7,COMPLETE,14:00,14:50,1
oper_pom_20260601_0008,2026-06-01,oper,8,COMPLETE,15:00,15:50,93
oper_pom_20260602_0001,2026-06-02,oper,1,COMPLETE,08:00,08:50,1
oper_pom_20260602_0002,2026-06-02,oper,2,COMPLETE,09:00,09:50,40
oper_pom_20260602_0003,2026-06-02,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260602_0004,2026-06-02,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260602_0005,2026-06-02,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260602_0006,2026-06-02,oper,6,INTERRUPTED,13:00,13:50,0
oper_pom_20260602_0007,2026-06-02,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260602_0008,2026-06-02,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260602_0009,2026-06-02,oper,9,COMPLETE,16:00,16:50,0
oper_pom_20260602_0010,2026-06-02,oper,10,COMPLETE,17:00,17:50,117
oper_pom_20260602_0011,2026-06-02,oper,11,COMPLETE,18:00,18:50,0
oper_pom_20260603_0001,2026-06-03,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260603_0002,2026-06-03,oper,2,COMPLETE,09:00,09:50,15
oper_pom_20260603_0003,2026-06-03,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260603_0004,2026-06-03,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260603_0005,2026-06-03,oper,5,COMPLETE,12:00,12:50,70
oper_pom_20260603_0006,2026-06-03,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260603_0007,2026-06-03,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260603_0008,2026-06-03,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260603_0009,2026-06-03,oper,9,COMPLETE,16:00,16:50,63
oper_pom_20260603_0010,2026-06-03,oper,10,COMPLETE,17:00,17:50,55
oper_pom_20260603_0011,2026-06-03,oper,11,COMPLETE,18:00,18:50,0
oper_pom_20260604_0001,2026-06-04,oper,1,COMPLETE,08:00,08:50,66
oper_pom_20260604_0002,2026-06-04,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260604_0003,2026-06-04,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260604_0004,2026-06-04,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260604_0005,2026-06-04,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260604_0006,2026-06-04,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260604_0007,2026-06-04,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260604_0008,2026-06-04,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260604_0009,2026-06-04,oper,9,COMPLETE,16:00,16:50,0
oper_pom_20260604_0010,2026-06-04,oper,10,INTERRUPTED,17:00,17:50,0
oper_pom_20260604_0011,2026-06-04,oper,11,COMPLETE,18:00,18:50,0
oper_pom_20260606_0001,2026-06-06,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260606_0002,2026-06-06,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260606_0003,2026-06-06,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260606_0004,2026-06-06,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260606_0005,2026-06-06,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260606_0006,2026-06-06,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260606_0007,2026-06-06,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260606_0008,2026-06-06,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260606_0009,2026-06-06,oper,9,COMPLETE,16:00,16:50,0
oper_pom_20260606_0010,2026-06-06,oper,10,COMPLETE,17:00,17:50,0
oper_pom_20260606_0011,2026-06-06,oper,11,COMPLETE,18:00,18:50,12
oper_pom_20260607_0001,2026-06-07,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260607_0002,2026-06-07,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260607_0003,2026-06-07,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260607_0004,2026-06-07,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260607_0005,2026-06-07,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260607_0006,2026-06-07,oper,6,INTERRUPTED,13:00,13:50,71
oper_pom_20260607_0007,2026-06-07,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260607_0008,2026-06-07,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260608_0001,2026-06-08,oper,1,INTERRUPTED,08:00,08:50,0
oper_pom_20260608_0002,2026-06-08,oper,2,COMPLETE,09:00,09:50,28
oper_pom_20260608_0003,2026-06-08,oper,3,INTERRUPTED,10:00,10:50,0
oper_pom_20260608_0004,2026-06-08,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260608_0005,2026-06-08,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260608_0006,2026-06-08,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260608_0007,2026-06-08,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260608_0008,2026-06-08,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260609_0001,2026-06-09,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260609_0002,2026-06-09,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260609_0003,2026-06-09,oper,3,COMPLETE,10:00,10:50,112
oper_pom_20260609_0004,2026-06-09,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260609_0005,2026-06-09,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260609_0006,2026-06-09,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260609_0007,2026-06-09,oper,7,INTERRUPTED,14:00,14:50,46
oper_pom_20260609_0008,2026-06-09,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260609_0009,2026-06-09,oper,9,COMPLETE,16:00,16:50,0
oper_pom_20260609_0010,2026-06-09,oper,10,COMPLETE,17:00,17:50,0
oper_pom_20260609_0011,2026-06-09,oper,11,COMPLETE,18:00,18:50,0
oper_pom_20260610_0001,2026-06-10,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260610_0002,2026-06-10,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260611_0001,2026-06-11,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260611_0002,2026-06-11,oper,2,COMPLETE,09:00,09:50,54
oper_pom_20260611_0003,2026-06-11,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260611_0004,2026-06-11,oper,4,INTERRUPTED,11:00,11:50,0
oper_pom_20260611_0005,2026-06-11,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260611_0006,2026-06-11,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260611_0007,2026-06-11,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260611_0008,2026-06-11,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260611_0009,2026-06-11,oper,9,COMPLETE,16:00,16:50,0
oper_pom_20260611_0010,2026-06-11,oper,10,COMPLETE,17:00,17:50,0
oper_pom_20260611_0011,2026-06-11,oper,11,COMPLETE,18:00,18:50,0
oper_pom_20260612_0001,2026-06-12,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260612_0002,2026-06-12,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260612_0003,2026-06-12,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260612_0004,2026-06-12,oper,4,COMPLETE,11:00,11:50,33
oper_pom_20260612_0005,2026-06-12,oper,5,COMPLETE,12:00,12:50,44
oper_pom_20260612_0006,2026-06-12,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260612_0007,2026-06-12,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260612_0008,2026-06-12,oper,8,COMPLETE,15:00,15:50,114
oper_pom_20260612_0009,2026-06-12,oper,9,COMPLETE,16:00,16:50,0
oper_pom_20260612_0010,2026-06-12,oper,10,COMPLETE,17:00,17:50,0
oper_pom_20260612_0011,2026-06-12,oper,11,COMPLETE,18:00,18:50,0
oper_pom_20260613_0001,2026-06-13,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260613_0002,2026-06-13,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260613_0003,2026-06-13,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260613_0004,2026-06-13,oper,4,INTERRUPTED,11:00,11:50,0
oper_pom_20260613_0005,2026-06-13,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260613_0006,2026-06-13,oper,6,COMPLETE,13:00,13:50,91
oper_pom_20260613_0007,2026-06-13,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260613_0008,2026-06-13,oper,8,COMPLETE,15:00,15:50,14
oper_pom_20260613_0009,2026-06-13,oper,9,COMPLETE,16:00,16:50,0
oper_pom_20260613_0010,2026-06-13,oper,10,COMPLETE,17:00,17:50,0
oper_pom_20260613_0011,2026-06-13,oper,11,COMPLETE,18:00,18:50,111
oper_pom_20260614_0001,2026-06-14,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260614_0002,2026-06-14,oper,2,COMPLETE,09:00,09:50,0
oper_pom_20260614_0003,2026-06-14,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260614_0004,2026-06-14,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260614_0005,2026-06-14,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260614_0006,2026-06-14,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260614_0007,2026-06-14,oper,7,COMPLETE,14:00,14:50,59
oper_pom_20260614_0008,2026-06-14,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260615_0001,2026-06-15,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260615_0002,2026-06-15,oper,2,COMPLETE,09:00,09:50,65
oper_pom_20260615_0003,2026-06-15,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260615_0004,2026-06-15,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260615_0005,2026-06-15,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260615_0006,2026-06-15,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260615_0007,2026-06-15,oper,7,COMPLETE,14:00,14:50,47
oper_pom_20260615_0008,2026-06-15,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260616_0001,2026-06-16,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260616_0002,2026-06-16,oper,2,COMPLETE,09:00,09:50,75
oper_pom_20260616_0003,2026-06-16,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260616_0004,2026-06-16,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260616_0005,2026-06-16,oper,5,COMPLETE,12:00,12:50,78
oper_pom_20260616_0006,2026-06-16,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260616_0007,2026-06-16,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260616_0008,2026-06-16,oper,8,COMPLETE,15:00,15:50,78
oper_pom_20260616_0009,2026-06-16,oper,9,COMPLETE,16:00,16:50,0
oper_pom_20260616_0010,2026-06-16,oper,10,COMPLETE,17:00,17:50,0
oper_pom_20260616_0011,2026-06-16,oper,11,INTERRUPTED,18:00,18:50,0
oper_pom_20260617_0001,2026-06-17,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260617_0002,2026-06-17,oper,2,COMPLETE,09:00,09:50,107
oper_pom_20260617_0003,2026-06-17,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260617_0004,2026-06-17,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260617_0005,2026-06-17,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260617_0006,2026-06-17,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260617_0007,2026-06-17,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260617_0008,2026-06-17,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260617_0009,2026-06-17,oper,9,COMPLETE,16:00,16:50,0
oper_pom_20260617_0010,2026-06-17,oper,10,COMPLETE,17:00,17:50,0
oper_pom_20260617_0011,2026-06-17,oper,11,COMPLETE,18:00,18:50,0
oper_pom_20260618_0001,2026-06-18,oper,1,COMPLETE,08:00,08:50,48
oper_pom_20260618_0002,2026-06-18,oper,2,INTERRUPTED,09:00,09:50,0
oper_pom_20260618_0003,2026-06-18,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260618_0004,2026-06-18,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260618_0005,2026-06-18,oper,5,COMPLETE,12:00,12:50,83
oper_pom_20260618_0006,2026-06-18,oper,6,COMPLETE,13:00,13:50,0
oper_pom_20260618_0007,2026-06-18,oper,7,COMPLETE,14:00,14:50,72
oper_pom_20260618_0008,2026-06-18,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260619_0001,2026-06-19,oper,1,COMPLETE,08:00,08:50,66
oper_pom_20260619_0002,2026-06-19,oper,2,COMPLETE,09:00,09:50,20
oper_pom_20260619_0003,2026-06-19,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260619_0004,2026-06-19,oper,4,COMPLETE,11:00,11:50,0
oper_pom_20260619_0005,2026-06-19,oper,5,COMPLETE,12:00,12:50,0
oper_pom_20260619_0006,2026-06-19,oper,6,COMPLETE,13:00,13:50,57
oper_pom_20260619_0007,2026-06-19,oper,7,COMPLETE,14:00,14:50,0
oper_pom_20260619_0008,2026-06-19,oper,8,COMPLETE,15:00,15:50,0
oper_pom_20260620_0001,2026-06-20,oper,1,COMPLETE,08:00,08:50,0
oper_pom_20260620_0002,2026-06-20,oper,2,INTERRUPTED,09:00,09:50,0
oper_pom_20260620_0003,2026-06-20,oper,3,COMPLETE,10:00,10:50,0
oper_pom_20260620_0004,2026-06-20,oper,4,COMPLETE,11:00,11:50,50
