id,date,cluster,codigo,ritual,duracao_min,completed,notas
oper_trn_T2_20260420,2026-04-20,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260420,2026-04-20,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260420,2026-04-20,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260420,2026-04-20,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260420,2026-04-20,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260420,2026-04-20,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260420,2026-04-20,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260420,2026-04-20,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260421,2026-04-21,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260421,2026-04-21,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260421,2026-04-21,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260421,2026-04-21,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260421,2026-04-21,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260421,2026-04-21,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260421,2026-04-21,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260421,2026-04-21,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260421,2026-04-21,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260422,2026-04-22,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260422,2026-04-22,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260422,2026-04-22,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260422,2026-04-22,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260422,2026-04-22,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260422,2026-04-22,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260422,2026-04-22,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260422,2026-04-22,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260422,2026-04-22,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260423,2026-04-23,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260423,2026-04-23,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260423,2026-04-23,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260423,2026-04-23,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260423,2026-04-23,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260423,2026-04-23,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260423,2026-04-23,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260423,2026-04-23,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260423,2026-04-23,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260424,2026-04-24,oper,T1,Sessão despertar,5,False,Synthetic Visita_Inesperada
oper_trn_T2_20260424,2026-04-24,oper,T2,Entrada MANHA,3,True,Synthetic Visita_Inesperada
oper_trn_T3_20260424,2026-04-24,oper,T3,Início foco #1,2,False,Synthetic Visita_Inesperada
oper_trn_T4_20260424,2026-04-24,oper,T4,Pausa manhã,10,True,Synthetic Visita_Inesperada
oper_trn_T5_20260424,2026-04-24,oper,T5,Entrada TARDE,3,False,Synthetic Visita_Inesperada
oper_trn_T6_20260424,2026-04-24,oper,T6,Almoço,45,True,Synthetic Visita_Inesperada
oper_trn_T7_20260424,2026-04-24,oper,T7,Pós-almoço,20,True,Synthetic Visita_Inesperada
oper_trn_T8_20260424,2026-04-24,oper,T8,Entrada NOITE,3,True,Synthetic Visita_Inesperada
oper_trn_T9_20260424,2026-04-24,oper,T9,Sessão dormir,10,True,Synthetic Visita_Inesperada
oper_trn_T1_20260425,2026-04-25,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260425,2026-04-25,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260425,2026-04-25,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260425,2026-04-25,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260425,2026-04-25,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260425,2026-04-25,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260425,2026-04-25,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260425,2026-04-25,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260425,2026-04-25,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260426,2026-04-26,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260426,2026-04-26,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260426,2026-04-26,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260426,2026-04-26,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260426,2026-04-26,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260426,2026-04-26,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260426,2026-04-26,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260426,2026-04-26,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260426,2026-04-26,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260427,2026-04-27,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260427,2026-04-27,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260427,2026-04-27,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260427,2026-04-27,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260427,2026-04-27,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260427,2026-04-27,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260427,2026-04-27,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260427,2026-04-27,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260427,2026-04-27,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260428,2026-04-28,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260428,2026-04-28,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260428,2026-04-28,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260428,2026-04-28,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260428,2026-04-28,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260428,2026-04-28,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260428,2026-04-28,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260428,2026-04-28,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260428,2026-04-28,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260429,2026-04-29,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260429,2026-04-29,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260429,2026-04-29,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260429,2026-04-29,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260429,2026-04-29,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260429,2026-04-29,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260429,2026-04-29,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260429,2026-04-29,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260429,2026-04-29,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260430,2026-04-30,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260430,2026-04-30,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260430,2026-04-30,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260430,2026-04-30,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260430,2026-04-30,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260430,2026-04-30,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260430,2026-04-30,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260430,2026-04-30,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260430,2026-04-30,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260501,2026-05-01,oper,T1,Sessão despertar,5,False,Synthetic Lunch_Pesado
oper_trn_T2_20260501,2026-05-01,oper,T2,Entrada MANHA,3,True,Synthetic Lunch_Pesado
oper_trn_T3_20260501,2026-05-01,oper,T3,Início foco #1,2,True,Synthetic Lunch_Pesado
oper_trn_T4_20260501,2026-05-01,oper,T4,Pausa manhã,10,True,Synthetic Lunch_Pesado
oper_trn_T5_20260501,2026-05-01,oper,T5,Entrada TARDE,3,True,Synthetic Lunch_Pesado
oper_trn_T6_20260501,2026-05-01,oper,T6,Almoço,45,True,Synthetic Lunch_Pesado
oper_trn_T7_20260501,2026-05-01,oper,T7,Pós-almoço,20,True,Synthetic Lunch_Pesado
oper_trn_T8_20260501,2026-05-01,oper,T8,Entrada NOITE,3,True,Synthetic Lunch_Pesado
oper_trn_T9_20260501,2026-05-01,oper,T9,Sessão dormir,10,False,Synthetic Lunch_Pesado
oper_trn_T1_20260502,2026-05-02,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260502,2026-05-02,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260502,2026-05-02,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260502,2026-05-02,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260502,2026-05-02,oper,T5,Entrada TARDE,3,False,Synthetic Padrao_Ouro
oper_trn_T6_20260502,2026-05-02,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260502,2026-05-02,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260502,2026-05-02,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260502,2026-05-02,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260503,2026-05-03,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260503,2026-05-03,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260503,2026-05-03,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260503,2026-05-03,oper,T4,Pausa manhã,10,False,Synthetic Fim_de_Semana
oper_trn_T5_20260503,2026-05-03,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260503,2026-05-03,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260503,2026-05-03,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260503,2026-05-03,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260503,2026-05-03,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260504,2026-05-04,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260504,2026-05-04,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260504,2026-05-04,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260504,2026-05-04,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260504,2026-05-04,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260504,2026-05-04,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260504,2026-05-04,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260504,2026-05-04,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260504,2026-05-04,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260505,2026-05-05,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260505,2026-05-05,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260505,2026-05-05,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260505,2026-05-05,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260505,2026-05-05,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260505,2026-05-05,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260505,2026-05-05,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260505,2026-05-05,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260505,2026-05-05,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260506,2026-05-06,oper,T1,Sessão despertar,5,True,Synthetic Feriado
oper_trn_T2_20260506,2026-05-06,oper,T2,Entrada MANHA,3,True,Synthetic Feriado
oper_trn_T3_20260506,2026-05-06,oper,T3,Início foco #1,2,True,Synthetic Feriado
oper_trn_T4_20260506,2026-05-06,oper,T4,Pausa manhã,10,True,Synthetic Feriado
oper_trn_T5_20260506,2026-05-06,oper,T5,Entrada TARDE,3,True,Synthetic Feriado
oper_trn_T6_20260506,2026-05-06,oper,T6,Almoço,45,False,Synthetic Feriado
oper_trn_T7_20260506,2026-05-06,oper,T7,Pós-almoço,20,True,Synthetic Feriado
oper_trn_T8_20260506,2026-05-06,oper,T8,Entrada NOITE,3,True,Synthetic Feriado
oper_trn_T9_20260506,2026-05-06,oper,T9,Sessão dormir,10,True,Synthetic Feriado
oper_trn_T1_20260507,2026-05-07,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260507,2026-05-07,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260507,2026-05-07,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260507,2026-05-07,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260507,2026-05-07,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260507,2026-05-07,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260507,2026-05-07,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260507,2026-05-07,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260507,2026-05-07,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260508,2026-05-08,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260508,2026-05-08,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260508,2026-05-08,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260508,2026-05-08,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260508,2026-05-08,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260508,2026-05-08,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260508,2026-05-08,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260508,2026-05-08,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260508,2026-05-08,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260509,2026-05-09,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260509,2026-05-09,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260509,2026-05-09,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260509,2026-05-09,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260509,2026-05-09,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260509,2026-05-09,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260509,2026-05-09,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260509,2026-05-09,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260509,2026-05-09,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260510,2026-05-10,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260510,2026-05-10,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260510,2026-05-10,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260510,2026-05-10,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260510,2026-05-10,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260510,2026-05-10,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260510,2026-05-10,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260510,2026-05-10,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260510,2026-05-10,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260511,2026-05-11,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260511,2026-05-11,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260511,2026-05-11,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260511,2026-05-11,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260511,2026-05-11,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260511,2026-05-11,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260511,2026-05-11,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260511,2026-05-11,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260511,2026-05-11,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260512,2026-05-12,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260512,2026-05-12,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260512,2026-05-12,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260512,2026-05-12,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260512,2026-05-12,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260512,2026-05-12,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260512,2026-05-12,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260512,2026-05-12,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260512,2026-05-12,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260513,2026-05-13,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260513,2026-05-13,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260513,2026-05-13,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260513,2026-05-13,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260513,2026-05-13,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260513,2026-05-13,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260513,2026-05-13,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260513,2026-05-13,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260513,2026-05-13,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260514,2026-05-14,oper,T1,Sessão despertar,5,True,Synthetic Desvio_Leve
oper_trn_T2_20260514,2026-05-14,oper,T2,Entrada MANHA,3,True,Synthetic Desvio_Leve
oper_trn_T3_20260514,2026-05-14,oper,T3,Início foco #1,2,True,Synthetic Desvio_Leve
oper_trn_T4_20260514,2026-05-14,oper,T4,Pausa manhã,10,True,Synthetic Desvio_Leve
oper_trn_T5_20260514,2026-05-14,oper,T5,Entrada TARDE,3,False,Synthetic Desvio_Leve
oper_trn_T6_20260514,2026-05-14,oper,T6,Almoço,45,True,Synthetic Desvio_Leve
oper_trn_T7_20260514,2026-05-14,oper,T7,Pós-almoço,20,True,Synthetic Desvio_Leve
oper_trn_T8_20260514,2026-05-14,oper,T8,Entrada NOITE,3,True,Synthetic Desvio_Leve
oper_trn_T9_20260514,2026-05-14,oper,T9,Sessão dormir,10,True,Synthetic Desvio_Leve
oper_trn_T1_20260515,2026-05-15,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260515,2026-05-15,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260515,2026-05-15,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260515,2026-05-15,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260515,2026-05-15,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260515,2026-05-15,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260515,2026-05-15,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260515,2026-05-15,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260515,2026-05-15,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260516,2026-05-16,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260516,2026-05-16,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260516,2026-05-16,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260516,2026-05-16,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260516,2026-05-16,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260516,2026-05-16,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260516,2026-05-16,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260516,2026-05-16,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260516,2026-05-16,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260517,2026-05-17,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260517,2026-05-17,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260517,2026-05-17,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260517,2026-05-17,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260517,2026-05-17,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260517,2026-05-17,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260517,2026-05-17,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260517,2026-05-17,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260517,2026-05-17,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260518,2026-05-18,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260518,2026-05-18,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260518,2026-05-18,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260518,2026-05-18,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260518,2026-05-18,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260518,2026-05-18,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260518,2026-05-18,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260518,2026-05-18,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260518,2026-05-18,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260519,2026-05-19,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260519,2026-05-19,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260519,2026-05-19,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260519,2026-05-19,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260519,2026-05-19,oper,T5,Entrada TARDE,3,False,Synthetic Padrao_Ouro
