entity_type,id,date,cluster
transicao,oper_trn_T5_20260103,2026-01-03,oper
transicao,oper_trn_T6_20260103,2026-01-03,oper
transicao,oper_trn_T7_20260103,2026-01-03,oper
transicao,oper_trn_T8_20260103,2026-01-03,oper
transicao,oper_trn_T9_20260103,2026-01-03,oper
time_block,oper_blk_001_20260103,2026-01-03,oper
time_block,oper_blk_002_20260103,2026-01-03,oper
time_block,oper_blk_003_20260103,2026-01-03,oper
routine_log,oper_rlg_001_20260103,2026-01-03,oper
routine_log,oper_rlg_002_20260103,2026-01-03,oper
routine_log,oper_rlg_003_20260103,2026-01-03,oper
routine_log,oper_rlg_004_20260103,2026-01-03,oper
routine_log,oper_rlg_005_20260103,2026-01-03,oper
routine_log,oper_rlg_006_20260103,2026-01-03,oper
habit_state,oper_hst_beber_2l_de_agua_20260104,2026-01-04,oper
habit_state,oper_hst_meditar_10min_20260104,2026-01-04,oper
habit_state,oper_hst_alongamento_20260104,2026-01-04,oper
habit_state,oper_hst_ler_30min_20260104,2026-01-04,oper
habit_state,oper_hst_escrever_diario_20260104,2026-01-04,oper
habit_state,oper_hst_planejar_dia_20260104,2026-01-04,oper
sleep_record,oper_sle_20260104,2026-01-04,oper
qhe_metrics,oper_qhe_20260104,2026-01-04,oper
policy_decision,oper_pol_20260104,2026-01-04,oper
day_context,oper_ctx_20260104,2026-01-04,oper
journal_entry,oper_jrn_20260104_AM,2026-01-04,oper
journal_entry,oper_jrn_20260104_PM,2026-01-04,oper
pomodoro_round,oper_pom_20260104_0001,2026-01-04,oper
pomodoro_round,oper_pom_20260104_0002,2026-01-04,oper
pomodoro_round,oper_pom_20260104_0003,2026-01-04,oper
pomodoro_round,oper_pom_20260104_0004,2026-01-04,oper
pomodoro_round,oper_pom_20260104_0005,2026-01-04,oper
pomodoro_round,oper_pom_20260104_0006,2026-01-04,oper
pomodoro_round,oper_pom_20260104_0007,2026-01-04,oper
pomodoro_round,oper_pom_20260104_0008,2026-01-04,oper
daily_reflection,oper_ref_20260104,2026-01-04,oper
lunch_record,oper_lun_20260104,2026-01-04,oper
transicao,oper_trn_T1_20260104,2026-01-04,oper
transicao,oper_trn_T2_20260104,2026-01-04,oper
transicao,oper_trn_T3_20260104,2026-01-04,oper
transicao,oper_trn_T4_20260104,2026-01-04,oper
transicao,oper_trn_T5_20260104,2026-01-04,oper
transicao,oper_trn_T6_20260104,2026-01-04,oper
transicao,oper_trn_T7_20260104,2026-01-04,oper
transicao,oper_trn_T8_20260104,2026-01-04,oper
transicao,oper_trn_T9_20260104,2026-01-04,oper
time_block,oper_blk_001_20260104,2026-01-04,oper
time_block,oper_blk_002_20260104,2026-01-04,oper
time_block,oper_blk_003_20260104,2026-01-04,oper
routine_log,oper_rlg_001_20260104,2026-01-04,oper
routine_log,oper_rlg_002_20260104,2026-01-04,oper
routine_log,oper_rlg_003_20260104,2026-01-04,oper
routine_log,oper_rlg_004_20260104,2026-01-04,oper
routine_log,oper_rlg_005_20260104,2026-01-04,oper
routine_log,oper_rlg_006_20260104,2026-01-04,oper
habit_state,oper_hst_beber_2l_de_agua_20260105,2026-01-05,oper
habit_state,oper_hst_meditar_10min_20260105,2026-01-05,oper
habit_state,oper_hst_alongamento_20260105,2026-01-05,oper
habit_state,oper_hst_ler_30min_20260105,2026-01-05,oper
habit_state,oper_hst_escrever_diario_20260105,2026-01-05,oper
habit_state,oper_hst_planejar_dia_20260105,2026-01-05,oper
sleep_record,oper_sle_20260105,2026-01-05,oper
qhe_metrics,oper_qhe_20260105,2026-01-05,oper
policy_decision,oper_pol_20260105,2026-01-05,oper
day_context,oper_ctx_20260105,2026-01-05,oper
journal_entry,oper_jrn_20260105_AM,2026-01-05,oper
journal_entry,oper_jrn_20260105_PM,2026-01-05,oper
pomodoro_round,oper_pom_20260105_0001,2026-01-05,oper
pomodoro_round,oper_pom_20260105_0002,2026-01-05,oper
pomodoro_round,oper_pom_20260105_0003,2026-01-05,oper
pomodoro_round,oper_pom_20260105_0004,2026-01-05,oper
pomodoro_round,oper_pom_20260105_0005,2026-01-05,oper
pomodoro_round,oper_pom_20260105_0006,2026-01-05,oper
pomodoro_round,oper_pom_20260105_0007,2026-01-05,oper
pomodoro_round,oper_pom_20260105_0008,2026-01-05,oper
daily_reflection,oper_ref_20260105,2026-01-05,oper
lunch_record,oper_lun_20260105,2026-01-05,oper
transicao,oper_trn_T1_20260105,2026-01-05,oper
transicao,oper_trn_T2_20260105,2026-01-05,oper
transicao,oper_trn_T3_20260105,2026-01-05,oper
transicao,oper_trn_T4_20260105,2026-01-05,oper
transicao,oper_trn_T5_20260105,2026-01-05,oper
transicao,oper_trn_T6_20260105,2026-01-05,oper
transicao,oper_trn_T7_20260105,2026-01-05,oper
transicao,oper_trn_T8_20260105,2026-01-05,oper
transicao,oper_trn_T9_20260105,2026-01-05,oper
ajuste_fino,oper_adj_20260105_01,2026-01-05,oper
time_block,oper_blk_001_20260105,2026-01-05,oper
time_block,oper_blk_002_20260105,2026-01-05,oper
time_block,oper_blk_003_20260105,2026-01-05,oper
routine_log,oper_rlg_001_20260105,2026-01-05,oper
routine_log,oper_rlg_002_20260105,2026-01-05,oper
routine_log,oper_rlg_003_20260105,2026-01-05,oper
routine_log,oper_rlg_004_20260105,2026-01-05,oper
routine_log,oper_rlg_005_20260105,2026-01-05,oper
routine_log,oper_rlg_006_20260105,2026-01-05,oper
habit_state,oper_hst_beber_2l_de_agua_20260106,2026-01-06,oper
habit_state,oper_hst_meditar_10min_20260106,2026-01-06,oper
habit_state,oper_hst_alongamento_20260106,2026-01-06,oper
habit_state,oper_hst_ler_30min_20260106,2026-01-06,oper
habit_state,oper_hst_caminhada_20min_20260106,2026-01-06,oper
habit_state,oper_hst_escrever_diario_20260106,2026-01-06,oper
habit_state,oper_hst_planejar_dia_20260106,2026-01-06,oper
sleep_record,oper_sle_20260106,2026-01-06,oper
qhe_metrics,oper_qhe_20260106,2026-01-06,oper
policy_decision,oper_pol_20260106,2026-01-06,oper
day_context,oper_ctx_20260106,2026-01-06,oper
journal_entry,oper_jrn_20260106_AM,2026-01-06,oper
journal_entry,oper_jrn_20260106_PM,2026-01-06,oper
pomodoro_round,oper_pom_20260106_0001,2026-01-06,oper
pomodoro_round,oper_pom_20260106_0002,2026-01-06,oper
pomodoro_round,oper_pom_20260106_0003,2026-01-06,oper
pomodoro_round,oper_pom_20260106_0004,2026-01-06,oper
pomodoro_round,oper_pom_20260106_0005,2026-01-06,oper
pomodoro_round,oper_pom_20260106_0006,2026-01-06,oper
pomodoro_round,oper_pom_20260106_0007,2026-01-06,oper
pomodoro_round,oper_pom_20260106_0008,2026-01-06,oper
pomodoro_round,oper_pom_20260106_0009,2026-01-06,oper
pomodoro_round,oper_pom_20260106_0010,2026-01-06,oper
pomodoro_round,oper_pom_20260106_0011,2026-01-06,oper
daily_reflection,oper_ref_20260106,2026-01-06,oper
lunch_record,oper_lun_20260106,2026-01-06,oper
transicao,oper_trn_T1_20260106,2026-01-06,oper
transicao,oper_trn_T2_20260106,2026-01-06,oper
transicao,oper_trn_T3_20260106,2026-01-06,oper
transicao,oper_trn_T4_20260106,2026-01-06,oper
transicao,oper_trn_T5_20260106,2026-01-06,oper
transicao,oper_trn_T6_20260106,2026-01-06,oper
transicao,oper_trn_T7_20260106,2026-01-06,oper
transicao,oper_trn_T8_20260106,2026-01-06,oper
transicao,oper_trn_T9_20260106,2026-01-06,oper
time_block,oper_blk_001_20260106,2026-01-06,oper
time_block,oper_blk_002_20260106,2026-01-06,oper
time_block,oper_blk_003_20260106,2026-01-06,oper
routine_log,oper_rlg_001_20260106,2026-01-06,oper
routine_log,oper_rlg_002_20260106,2026-01-06,oper
routine_log,oper_rlg_003_20260106,2026-01-06,oper
routine_log,oper_rlg_004_20260106,2026-01-06,oper
routine_log,oper_rlg_005_20260106,2026-01-06,oper
routine_log,oper_rlg_006_20260106,2026-01-06,oper
habit_state,oper_hst_beber_2l_de_agua_20260107,2026-01-07,oper
habit_state,oper_hst_meditar_10min_20260107,2026-01-07,oper
habit_state,oper_hst_alongamento_20260107,2026-01-07,oper
habit_state,oper_hst_ler_30min_20260107,2026-01-07,oper
habit_state,oper_hst_caminhada_20min_20260107,2026-01-07,oper
habit_state,oper_hst_escrever_diario_20260107,2026-01-07,oper
habit_state,oper_hst_planejar_dia_20260107,2026-01-07,oper
sleep_record,oper_sle_20260107,2026-01-07,oper
qhe_metrics,oper_qhe_20260107,2026-01-07,oper
policy_decision,oper_pol_20260107,2026-01-07,oper
day_context,oper_ctx_20260107,2026-01-07,oper
journal_entry,oper_jrn_20260107_AM,2026-01-07,oper
journal_entry,oper_jrn_20260107_PM,2026-01-07,oper
pomodoro_round,oper_pom_20260107_0001,2026-01-07,oper
pomodoro_round,oper_pom_20260107_0002,2026-01-07,oper
pomodoro_round,oper_pom_20260107_0003,2026-01-07,oper
pomodoro_round,oper_pom_20260107_0004,2026-01-07,oper
pomodoro_round,oper_pom_20260107_0005,2026-01-07,oper
pomodoro_round,oper_pom_20260107_0006,2026-01-07,oper
pomodoro_round,oper_pom_20260107_0007,2026-01-07,oper
pomodoro_round,oper_pom_20260107_0008,2026-01-07,oper
pomodoro_round,oper_pom_20260107_0009,2026-01-07,oper
pomodoro_round,oper_pom_20260107_0010,2026-01-07,oper
pomodoro_round,oper_pom_20260107_0011,2026-01-07,oper
daily_reflection,oper_ref_20260107,2026-01-07,oper
lunch_record,oper_lun_20260107,2026-01-07,oper
transicao,oper_trn_T1_20260107,2026-01-07,oper
transicao,oper_trn_T2_20260107,2026-01-07,oper
transicao,oper_trn_T3_20260107,2026-01-07,oper
transicao,oper_trn_T4_20260107,2026-01-07,oper
transicao,oper_trn_T5_20260107,2026-01-07,oper
transicao,oper_trn_T6_20260107,2026-01-07,oper
transicao,oper_trn_T7_20260107,2026-01-07,oper
transicao,oper_trn_T8_20260107,2026-01-07,oper
transicao,oper_trn_T9_20260107,2026-01-07,oper
time_block,oper_blk_001_20260107,2026-01-07,oper
time_block,oper_blk_002_20260107,2026-01-07,oper
time_block,oper_blk_003_20260107,2026-01-07,oper
routine_log,oper_rlg_001_20260107,2026-01-07,oper
routine_log,oper_rlg_002_20260107,2026-01-07,oper
routine_log,oper_rlg_003_20260107,2026-01-07,oper
routine_log,oper_rlg_004_20260107,2026-01-07,oper
routine_log,oper_rlg_005_20260107,2026-01-07,oper
routine_log,oper_rlg_006_20260107,2026-01-07,oper
habit_state,oper_hst_beber_2l_de_agua_20260108,2026-01-08,oper
habit_state,oper_hst_meditar_10min_20260108,2026-01-08,oper
habit_state,oper_hst_alongamento_20260108,2026-01-08,oper
habit_state,oper_hst_ler_30min_20260108,2026-01-08,oper
habit_state,oper_hst_caminhada_20min_20260108,2026-01-08,oper
habit_state,oper_hst_escrever_diario_20260108,2026-01-08,oper
habit_state,oper_hst_planejar_dia_20260108,2026-01-08,oper
sleep_record,oper_sle_20260108,2026-01-08,oper
qhe_metrics,oper_qhe_20260108,2026-01-08,oper
policy_decision,oper_pol_20260108,2026-01-08,oper
day_context,oper_ctx_20260108,2026-01-08,oper
journal_entry,oper_jrn_20260108_AM,2026-01-08,oper
journal_entry,oper_jrn_20260108_PM,2026-01-08,oper
pomodoro_round,oper_pom_20260108_0001,2026-01-08,oper
pomodoro_round,oper_pom_20260108_0002,2026-01-08,oper
pomodoro_round,oper_pom_20260108_0003,2026-01-08,oper
pomodoro_round,oper_pom_20260108_0004,2026-01-08,oper
pomodoro_round,oper_pom_20260108_0005,2026-01-08,oper
pomodoro_round,oper_pom_20260108_0006,2026-01-08,oper
pomodoro_round,oper_pom_20260108_0007,2026-01-08,oper
pomodoro_round,oper_pom_20260108_0008,2026-01-08,oper
pomodoro_round,oper_pom_20260108_0009,2026-01-08,oper
pomodoro_round,oper_pom_20260108_0010,2026-01-08,oper
pomodoro_round,oper_pom_20260108_0011,2026-01-08,oper
daily_reflection,oper_ref_20260108,2026-01-08,oper
lunch_record,oper_lun_20260108,2026-01-08,oper
transicao,oper_trn_T1_20260108,2026-01-08,oper
transicao,oper_trn_T2_20260108,2026-01-08,oper
transicao,oper_trn_T3_20260108,2026-01-08,oper
transicao,oper_trn_T4_20260108,2026-01-08,oper
transicao,oper_trn_T5_20260108,2026-01-08,oper
transicao,oper_trn_T6_20260108,2026-01-08,oper
transicao,oper_trn_T7_20260108,2026-01-08,oper
transicao,oper_trn_T8_20260108,2026-01-08,oper
transicao,oper_trn_T9_20260108,2026-01-08,oper
time_block,oper_blk_001_20260108,2026-01-08,oper
time_block,oper_blk_002_20260108,2026-01-08,oper
time_block,oper_blk_003_20260108,2026-01-08,oper
routine_log,oper_rlg_001_20260108,2026-01-08,oper
routine_log,oper_rlg_002_20260108,2026-01-08,oper
routine_log,oper_rlg_003_20260108,2026-01-08,oper
routine_log,oper_rlg_004_20260108,2026-01-08,oper
routine_log,oper_rlg_005_20260108,2026-01-08,oper
routine_log,oper_rlg_006_20260108,2026-01-08,oper
habit_state,oper_hst_beber_2l_de_agua_20260109,2026-01-09,oper
habit_state,oper_hst_meditar_10min_20260109,2026-01-09,oper
habit_state,oper_hst_alongamento_20260109,2026-01-09,oper
habit_state,oper_hst_ler_30min_20260109,2026-01-09,oper
habit_state,oper_hst_caminhada_20min_20260109,2026-01-09,oper
habit_state,oper_hst_escrever_diario_20260109,2026-01-09,oper
habit_state,oper_hst_planejar_dia_20260109,2026-01-09,oper
sleep_record,oper_sle_20260109,2026-01-09,oper
qhe_metrics,oper_qhe_20260109,2026-01-09,oper
policy_decision,oper_pol_20260109,2026-01-09,oper
day_context,oper_ctx_20260109,2026-01-09,oper
journal_entry,oper_jrn_20260109_AM,2026-01-09,oper
journal_entry,oper_jrn_20260109_PM,2026-01-09,oper
pomodoro_round,oper_pom_20260109_0001,2026-01-09,oper
pomodoro_round,oper_pom_20260109_0002,2026-01-09,oper
pomodoro_round,oper_pom_20260109_0003,2026-01-09,oper
pomodoro_round,oper_pom_20260109_0004,2026-01-09,oper
pomodoro_round,oper_pom_20260109_0005,2026-01-09,oper
pomodoro_round,oper_pom_20260109_0006,2026-01-09,oper
pomodoro_round,oper_pom_20260109_0007,2026-01-09,oper
pomodoro_round,oper_pom_20260109_0008,2026-01-09,oper
pomodoro_round,oper_pom_20260109_0009,2026-01-09,oper
pomodoro_round,oper_pom_20260109_0010,2026-01-09,oper
pomodoro_round,oper_pom_20260109_0011,2026-01-09,oper
daily_reflection,oper_ref_20260109,2026-01-09,oper
lunch_record,oper_lun_20260109,2026-01-09,oper
transicao,oper_trn_T1_20260109,2026-01-09,oper
transicao,oper_trn_T2_20260109,2026-01-09,oper
transicao,oper_trn_T3_20260109,2026-01-09,oper
transicao,oper_trn_T4_20260109,2026-01-09,oper
transicao,oper_trn_T5_20260109,2026-01-09,oper
transicao,oper_trn_T6_20260109,2026-01-09,oper
transicao,oper_trn_T7_20260109,2026-01-09,oper
transicao,oper_trn_T8_20260109,2026-01-09,oper
transicao,oper_trn_T9_20260109,2026-01-09,oper
time_block,oper_blk_001_20260109,2026-01-09,oper
time_block,oper_blk_002_20260109,2026-01-09,oper
time_block,oper_blk_003_20260109,2026-01-09,oper
routine_log,oper_rlg_001_20260109,2026-01-09,oper
routine_log,oper_rlg_002_20260109,2026-01-09,oper
routine_log,oper_rlg_003_20260109,2026-01-09,oper
routine_log,oper_rlg_004_20260109,2026-01-09,oper
routine_log,oper_rlg_005_20260109,2026-01-09,oper
routine_log,oper_rlg_006_20260109,2026-01-09,oper
habit_state,oper_hst_beber_2l_de_agua_20260110,2026-01-10,oper
habit_state,oper_hst_meditar_10min_20260110,2026-01-10,oper
habit_state,oper_hst_alongamento_20260110,2026-01-10,oper
habit_state,oper_hst_ler_30min_20260110,2026-01-10,oper
habit_state,oper_hst_caminhada_20min_20260110,2026-01-10,oper
habit_state,oper_hst_escrever_diario_20260110,2026-01-10,oper
habit_state,oper_hst_planejar_dia_20260110,2026-01-10,oper
sleep_record,oper_sle_20260110,2026-01-10,oper
qhe_metrics,oper_qhe_20260110,2026-01-10,oper
policy_decision,oper_pol_20260110,2026-01-10,oper
day_context,oper_ctx_20260110,2026-01-10,oper
journal_entry,oper_jrn_20260110_AM,2026-01-10,oper
journal_entry,oper_jrn_20260110_PM,2026-01-10,oper
pomodoro_round,oper_pom_20260110_0001,2026-01-10,oper
pomodoro_round,oper_pom_20260110_0002,2026-01-10,oper
pomodoro_round,oper_pom_20260110_0003,2026-01-10,oper
pomodoro_round,oper_pom_20260110_0004,2026-01-10,oper
pomodoro_round,oper_pom_20260110_0005,2026-01-10,oper
pomodoro_round,oper_pom_20260110_0006,2026-01-10,oper
pomodoro_round,oper_pom_20260110_0007,2026-01-10,oper
daily_reflection,oper_ref_20260110,2026-01-10,oper
lunch_record,oper_lun_20260110,2026-01-10,oper
transicao,oper_trn_T1_20260110,2026-01-10,oper
transicao,oper_trn_T2_20260110,2026-01-10,oper
transicao,oper_trn_T3_20260110,2026-01-10,oper
transicao,oper_trn_T4_20260110,2026-01-10,oper
transicao,oper_trn_T5_20260110,2026-01-10,oper
transicao,oper_trn_T6_20260110,2026-01-10,oper
transicao,oper_trn_T7_20260110,2026-01-10,oper
transicao,oper_trn_T8_20260110,2026-01-10,oper
transicao,oper_trn_T9_20260110,2026-01-10,oper
ajuste_fino,oper_adj_20260110_01,2026-01-10,oper
time_block,oper_blk_001_20260110,2026-01-10,oper
time_block,oper_blk_002_20260110,2026-01-10,oper
time_block,oper_blk_003_20260110,2026-01-10,oper
routine_log,oper_rlg_001_20260110,2026-01-10,oper
routine_log,oper_rlg_002_20260110,2026-01-10,oper
routine_log,oper_rlg_003_20260110,2026-01-10,oper
routine_log,oper_rlg_004_20260110,2026-01-10,oper
routine_log,oper_rlg_005_20260110,2026-01-10,oper
routine_log,oper_rlg_006_20260110,2026-01-10,oper
habit_state,oper_hst_beber_2l_de_agua_20260111,2026-01-11,oper
habit_state,oper_hst_meditar_10min_20260111,2026-01-11,oper
habit_state,oper_hst_alongamento_20260111,2026-01-11,oper
habit_state,oper_hst_ler_30min_20260111,2026-01-11,oper
habit_state,oper_hst_caminhada_20min_20260111,2026-01-11,oper
habit_state,oper_hst_escrever_diario_20260111,2026-01-11,oper
habit_state,oper_hst_planejar_dia_20260111,2026-01-11,oper
sleep_record,oper_sle_20260111,2026-01-11,oper
qhe_metrics,oper_qhe_20260111,2026-01-11,oper
policy_decision,oper_pol_20260111,2026-01-11,oper
day_context,oper_ctx_20260111,2026-01-11,oper
journal_entry,oper_jrn_20260111_AM,2026-01-11,oper
journal_entry,oper_jrn_20260111_PM,2026-01-11,oper
pomodoro_round,oper_pom_20260111_0001,2026-01-11,oper
pomodoro_round,oper_pom_20260111_0002,2026-01-11,oper
pomodoro_round,oper_pom_20260111_0003,2026-01-11,oper
pomodoro_round,oper_pom_20260111_0004,2026-01-11,oper
pomodoro_round,oper_pom_20260111_0005,2026-01-11,oper
pomodoro_round,oper_pom_20260111_0006,2026-01-11,oper
pomodoro_round,oper_pom_20260111_0007,2026-01-11,oper
pomodoro_round,oper_pom_20260111_0008,2026-01-11,oper
daily_reflection,oper_ref_20260111,2026-01-11,oper
lunch_record,oper_lun_20260111,2026-01-11,oper
transicao,oper_trn_T1_20260111,2026-01-11,oper
transicao,oper_trn_T2_20260111,2026-01-11,oper
transicao,oper_trn_T3_20260111,2026-01-11,oper
transicao,oper_trn_T4_20260111,2026-01-11,oper
transicao,oper_trn_T5_20260111,2026-01-11,oper
transicao,oper_trn_T6_20260111,2026-01-11,oper
transicao,oper_trn_T7_20260111,2026-01-11,oper
transicao,oper_trn_T8_20260111,2026-01-11,oper
transicao,oper_trn_T9_20260111,2026-01-11,oper
time_block,oper_blk_001_20260111,2026-01-11,oper
time_block,oper_blk_002_20260111,2026-01-11,oper
time_block,oper_blk_003_20260111,2026-01-11,oper
routine_log,oper_rlg_001_20260111,2026-01-11,oper
routine_log,oper_rlg_002_20260111,2026-01-11,oper
routine_log,oper_rlg_003_20260111,2026-01-11,oper
routine_log,oper_rlg_004_20260111,2026-01-11,oper
routine_log,oper_rlg_005_20260111,2026-01-11,oper
routine_log,oper_rlg_006_20260111,2026-01-11,oper
habit_state,oper_hst_beber_2l_de_agua_20260112,2026-01-12,oper
habit_state,oper_hst_meditar_10min_20260112,2026-01-12,oper
habit_state,oper_hst_alongamento_20260112,2026-01-12,oper
habit_state,oper_hst_ler_30min_20260112,2026-01-12,oper
habit_state,oper_hst_caminhada_20min_20260112,2026-01-12,oper
habit_state,oper_hst_escrever_diario_20260112,2026-01-12,oper
habit_state,oper_hst_planejar_dia_20260112,2026-01-12,oper
sleep_record,oper_sle_20260112,2026-01-12,oper
qhe_metrics,oper_qhe_20260112,2026-01-12,oper
policy_decision,oper_pol_20260112,2026-01-12,oper
day_context,oper_ctx_20260112,2026-01-12,oper
journal_entry,oper_jrn_20260112_AM,2026-01-12,oper
journal_entry,oper_jrn_20260112_PM,2026-01-12,oper
pomodoro_round,oper_pom_20260112_0001,2026-01-12,oper
pomodoro_round,oper_pom_20260112_0002,2026-01-12,oper
pomodoro_round,oper_pom_20260112_0003,2026-01-12,oper
pomodoro_round,oper_pom_20260112_0004,2026-01-12,oper
pomodoro_round,oper_pom_20260112_0005,2026-01-12,oper
pomodoro_round,oper_pom_20260112_0006,2026-01-12,oper
pomodoro_round,oper_pom_20260112_0007,2026-01-12,oper
pomodoro_round,oper_pom_20260112_0008,2026-01-12,oper
daily_reflection,oper_ref_20260112,2026-01-12,oper
lunch_record,oper_lun_20260112,2026-01-12,oper
transicao,oper_trn_T1_20260112,2026-01-12,oper
transicao,oper_trn_T2_20260112,2026-01-12,oper
transicao,oper_trn_T3_20260112,2026-01-12,oper
transicao,oper_trn_T4_20260112,2026-01-12,oper
transicao,oper_trn_T5_20260112,2026-01-12,oper
transicao,oper_trn_T6_20260112,2026-01-12,oper
transicao,oper_trn_T7_20260112,2026-01-12,oper
transicao,oper_trn_T8_20260112,2026-01-12,oper
transicao,oper_trn_T9_20260112,2026-01-12,oper
time_block,oper_blk_001_20260112,2026-01-12,oper
time_block,oper_blk_002_20260112,2026-01-12,oper
time_block,oper_blk_003_20260112,2026-01-12,oper
routine_log,oper_rlg_001_20260112,2026-01-12,oper
routine_log,oper_rlg_002_20260112,2026-01-12,oper
routine_log,oper_rlg_003_20260112,2026-01-12,oper
routine_log,oper_rlg_004_20260112,2026-01-12,oper
